timestamp,sample_index,CH1,CH2,CH3,CH4,trigger
2025-10-20T13:46:32.874772,478,59,-514,39,59,0
2025-10-20T13:46:32.874776,479,802,-2242,576,811,0
2025-10-20T13:46:32.874779,480,4809,-6616,1438,4824,0
2025-10-20T13:46:32.874782,481,7211,-9004,1509,7226,0
2025-10-20T13:46:32.874785,482,2214,-3288,701,2221,0
2025-10-20T13:46:32.874787,483,47,-479,35,47,0
2025-10-20T13:46:32.874790,484,868,-2339,642,878,0
2025-10-20T13:46:32.874793,485,4874,-6684,1462,4890,0
2025-10-20T13:46:32.874795,486,7283,-9081,1515,7303,0
2025-10-20T13:46:32.874798,487,2245,-3322,708,2252,0
2025-10-20T13:46:32.874800,488,50,-492,38,50,0
2025-10-20T13:46:32.874803,489,907,-2387,658,917,0
2025-10-20T13:46:32.874805,490,4929,-6739,1473,4945,0
2025-10-20T13:46:32.874807,491,7302,-9101,1526,7321,0
2025-10-20T13:46:32.874810,492,2291,-3391,728,2298,0
2025-10-20T13:46:32.874813,493,55,-517,41,55,0
2025-10-20T13:46:32.874815,494,934,-2423,668,944,0
2025-10-20T13:46:32.874817,495,5051,-6862,1480,5068,0
2025-10-20T13:46:32.874820,496,7359,-9162,1531,7382,0
2025-10-20T13:46:32.874822,497,2311,-3418,735,2318,0
2025-10-20T13:46:32.874825,498,50,-458,35,50,0
2025-10-20T13:46:32.874827,499,850,-2288,609,859,0
2025-10-20T13:46:32.935942,500,2487,-3712,791,2495,0
2025-10-20T13:46:32.935954,501,103,-895,84,105,0
2025-10-20T13:46:32.935956,502,1115,-2776,830,1127,0
2025-10-20T13:46:32.935958,503,5135,-6949,1515,5153,0
2025-10-20T13:46:32.935960,504,7420,-9229,1546,7447,0
2025-10-20T13:46:32.935962,505,2339,-3459,749,2347,0
2025-10-20T13:46:32.935963,506,53,-534,39,54,0
2025-10-20T13:46:32.935965,507,885,-2370,636,895,0
2025-10-20T13:46:32.935967,508,4974,-6783,1488,4989,0
2025-10-20T13:46:32.935969,509,7254,-9049,1545,7270,0
2025-10-20T13:46:32.935971,510,2233,-3324,724,2239,0
2025-10-20T13:46:32.935973,511,64,-589,53,65,0
2025-10-20T13:46:32.935974,512,1064,-2608,761,1075,0
2025-10-20T13:46:32.935976,513,5188,-7006,1521,5211,0
2025-10-20T13:46:32.935978,514,7429,-9251,1559,7469,0
2025-10-20T13:46:32.935979,515,2342,-3474,761,2351,0
2025-10-20T13:46:32.935981,516,66,-547,52,66,0
2025-10-20T13:46:32.935983,517,1033,-2548,730,1043,0
2025-10-20T13:46:32.935985,518,5214,-7034,1522,5239,0
2025-10-20T13:46:32.935986,519,7422,-9247,1558,7467,0
2025-10-20T13:46:32.935988,520,2282,-3386,733,2291,0
2025-10-20T13:46:32.935990,521,55,-608,43,56,0
2025-10-20T13:46:32.935991,522,1007,-2550,705,1017,0
2025-10-20T13:46:32.935993,523,5210,-7023,1523,5228,0
2025-10-20T13:46:32.935994,524,7391,-9200,1570,7416,0
2025-10-20T13:46:33.054560,525,1381,-2968,919,1392,0
2025-10-20T13:46:33.054572,526,5597,-7466,1563,5653,0
2025-10-20T13:46:33.054575,527,7495,-9441,1572,7614,0
2025-10-20T13:46:33.054579,528,2280,-3405,742,2294,0
2025-10-20T13:46:33.054581,529,61,-670,49,61,0
2025-10-20T13:46:33.054584,530,1066,-2641,740,1076,0
2025-10-20T13:46:33.054587,531,5301,-7130,1539,5334,0
2025-10-20T13:46:33.054590,532,7498,-9349,1581,7564,0
2025-10-20T13:46:33.054593,533,2368,-3528,767,2378,0
2025-10-20T13:46:33.054596,534,77,-655,63,78,0
2025-10-20T13:46:33.054599,535,1149,-2726,807,1160,0
2025-10-20T13:46:33.054602,536,5341,-7159,1558,5363,0
2025-10-20T13:46:33.054605,537,7436,-9256,1588,7473,0
2025-10-20T13:46:33.054607,538,2343,-3501,770,2352,0
2025-10-20T13:46:33.054610,539,82,-764,68,83,0
2025-10-20T13:46:33.054613,540,1207,-2829,832,1218,0
2025-10-20T13:46:33.054616,541,5393,-7213,1566,5416,0
2025-10-20T13:46:33.054618,542,7422,-9243,1589,7461,0
2025-10-20T13:46:33.054621,543,2289,-3430,753,2297,0
2025-10-20T13:46:33.054628,544,67,-734,55,68,0
2025-10-20T13:46:33.054631,545,1088,-2698,775,1099,0
2025-10-20T13:46:33.054634,546,5281,-7115,1561,5318,0
2025-10-20T13:46:33.054637,547,7497,-9360,1597,7573,0
2025-10-20T13:46:33.054639,548,2345,-3493,764,2356,0
2025-10-20T13:46:33.054642,549,86,-806,73,87,0
2025-10-20T13:46:33.174642,550,7782,-9839,1617,7921,0
2025-10-20T13:46:33.174655,551,2648,-4015,837,2667,0
2025-10-20T13:46:33.174658,552,112,-1024,90,113,0
2025-10-20T13:46:33.174661,553,1302,-2948,897,1313,0
2025-10-20T13:46:33.174664,554,5519,-7373,1589,5568,0
2025-10-20T13:46:33.174666,555,7562,-9465,1608,7662,0
2025-10-20T13:46:33.174669,556,2344,-3489,764,2356,0
2025-10-20T13:46:33.174671,557,76,-803,64,77,0
2025-10-20T13:46:33.174674,558,1222,-2868,832,1233,0
2025-10-20T13:46:33.174676,559,5544,-7406,1588,5597,0
2025-10-20T13:46:33.174680,560,7594,-9515,1617,7700,0
2025-10-20T13:46:33.174682,561,2397,-3581,784,2410,0
2025-10-20T13:46:33.174685,562,96,-859,82,98,0
2025-10-20T13:46:33.174687,563,1327,-2991,907,1339,0
2025-10-20T13:46:33.174690,564,5614,-7492,1605,5674,0
2025-10-20T13:46:33.174692,565,7602,-9550,1619,7717,0
2025-10-20T13:46:33.174695,566,2346,-3470,765,2358,0
2025-10-20T13:46:33.174697,567,89,-721,77,90,0
2025-10-20T13:46:33.174700,568,1338,-2959,900,1349,0
2025-10-20T13:46:33.174702,569,5674,-7566,1609,5738,0
2025-10-20T13:46:33.174704,570,7620,-9599,1625,7742,0
2025-10-20T13:46:33.174707,571,2362,-3497,773,2375,0
2025-10-20T13:46:33.174709,572,77,-689,64,77,0
2025-10-20T13:46:33.174712,573,1240,-2841,841,1251,0
2025-10-20T13:46:33.174714,574,5667,-7587,1608,5739,0
2025-10-20T13:46:33.264648,575,131,-994,117,133,0
2025-10-20T13:46:33.264663,576,1636,-3345,1041,1648,0
2025-10-20T13:46:33.264672,577,5904,-7785,1638,5964,0
2025-10-20T13:46:33.264675,578,7539,-9481,1631,7649,0
2025-10-20T13:46:33.264678,579,2246,-3335,747,2257,0
2025-10-20T13:46:33.264681,580,74,-723,65,75,0
2025-10-20T13:46:33.264684,581,1280,-2901,870,1291,0
2025-10-20T13:46:33.264686,582,5677,-7574,1623,5745,0
2025-10-20T13:46:33.264689,583,7547,-9509,1639,7663,0
2025-10-20T13:46:33.264692,584,2281,-3380,764,2292,0
2025-10-20T13:46:33.264695,585,85,-675,74,86,0
2025-10-20T13:46:33.264697,586,1314,-2921,903,1325,0
2025-10-20T13:46:33.264700,587,5614,-7489,1632,5672,0
2025-10-20T13:46:33.264703,588,7521,-9452,1643,7628,0
2025-10-20T13:46:33.264705,589,2270,-3371,761,2281,0
2025-10-20T13:46:33.264708,590,74,-688,64,74,0
2025-10-20T13:46:33.264711,591,1236,-2845,858,1247,0
2025-10-20T13:46:33.264714,592,5571,-7469,1630,5635,0
2025-10-20T13:46:33.264716,593,7603,-9597,1656,7727,0
2025-10-20T13:46:33.264719,594,2367,-3518,794,2381,0
2025-10-20T13:46:33.264722,595,92,-727,80,93,0
2025-10-20T13:46:33.264725,596,1341,-2962,917,1353,0
2025-10-20T13:46:33.264728,597,5701,-7597,1648,5766,0
2025-10-20T13:46:33.264730,598,7591,-9568,1657,7712,0
2025-10-20T13:46:33.264733,599,2305,-3420,770,2317,0
2025-10-20T13:46:33.385327,600,5866,-7830,1653,5947,0
2025-10-20T13:46:33.385338,601,7797,-9933,1677,7955,0
2025-10-20T13:46:33.385341,602,2549,-3711,842,2568,0
2025-10-20T13:46:33.385344,603,105,-752,88,106,0
2025-10-20T13:46:33.385346,604,1349,-2977,925,1360,0
2025-10-20T13:46:33.385349,605,5698,-7590,1657,5762,0
2025-10-20T13:46:33.385352,606,7585,-9557,1672,7703,0
2025-10-20T13:46:33.385354,607,2331,-3493,789,2344,0
2025-10-20T13:46:33.385357,608,81,-848,70,82,0
2025-10-20T13:46:33.385359,609,1263,-2926,882,1275,0
2025-10-20T13:46:33.385363,610,5566,-7439,1655,5621,0
2025-10-20T13:46:33.385365,611,7520,-9458,1673,7627,0
2025-10-20T13:46:33.385368,612,2256,-3379,769,2268,0
2025-10-20T13:46:33.385370,613,86,-735,77,87,0
2025-10-20T13:46:33.385373,614,1325,-2956,929,1336,0
2025-10-20T13:46:33.385376,615,5589,-7445,1666,5638,0
2025-10-20T13:46:33.385378,616,7447,-9338,1681,7535,0
2025-10-20T13:46:33.385381,617,2251,-3391,784,2261,0
2025-10-20T13:46:33.385384,618,90,-835,79,91,0
2025-10-20T13:46:33.385387,619,1338,-3002,931,1350,0
2025-10-20T13:46:33.385389,620,5581,-7430,1670,5626,0
2025-10-20T13:46:33.385461,621,7409,-9286,1683,7491,0
2025-10-20T13:46:33.385466,622,2187,-3305,765,2197,0
2025-10-20T13:46:33.385469,623,72,-805,65,74,0
2025-10-20T13:46:33.385471,624,1240,-2898,875,1252,0
2025-10-20T13:46:33.482296,625,2433,-3749,844,2445,0
2025-10-20T13:46:33.482311,626,170,-1267,155,173,0
2025-10-20T13:46:33.482315,627,1549,-3302,1135,1563,0
2025-10-20T13:46:33.482318,628,5713,-7579,1705,5769,0
2025-10-20T13:46:33.482320,629,7472,-9375,1698,7566,0
2025-10-20T13:46:33.482323,630,2262,-3417,789,2272,0
2025-10-20T13:46:33.482326,631,96,-866,87,99,0
2025-10-20T13:46:33.482328,632,1384,-3058,962,1398,0
2025-10-20T13:46:33.482331,633,5734,-7613,1694,5794,0
2025-10-20T13:46:33.482334,634,7446,-9366,1698,7547,0
2025-10-20T13:46:33.482337,635,2180,-3280,766,2190,0
2025-10-20T13:46:33.482339,636,92,-831,84,94,0
2025-10-20T13:46:33.482342,637,1397,-3067,967,1410,0
2025-10-20T13:46:33.482344,638,5691,-7576,1696,5751,0
2025-10-20T13:46:33.482347,639,7497,-9447,1702,7608,0
2025-10-20T13:46:33.482350,640,2199,-3299,764,2210,0
2025-10-20T13:46:33.482352,641,78,-819,71,80,0
2025-10-20T13:46:33.482355,642,1319,-2987,911,1332,0
2025-10-20T13:46:33.482357,643,5765,-7665,1698,5833,0
2025-10-20T13:46:33.482360,644,7476,-9430,1710,7587,0
2025-10-20T13:46:33.482362,645,2184,-3282,771,2194,0
2025-10-20T13:46:33.482365,646,80,-827,73,82,0
2025-10-20T13:46:33.482368,647,1339,-3011,917,1353,0
2025-10-20T13:46:33.482370,648,5786,-7683,1704,5853,0
2025-10-20T13:46:33.482373,649,7475,-9428,1718,7584,0
2025-10-20T13:46:33.594486,650,1728,-3386,1130,1740,0
2025-10-20T13:46:33.594498,651,6068,-8039,1736,6154,0
2025-10-20T13:46:33.594502,652,7544,-9661,1726,7697,0
2025-10-20T13:46:33.594505,653,2228,-3368,793,2244,0
2025-10-20T13:46:33.594508,654,94,-777,85,96,0
2025-10-20T13:46:33.594511,655,1407,-3054,974,1420,0
2025-10-20T13:46:33.594514,656,5781,-7673,1723,5846,0
2025-10-20T13:46:33.594516,657,7480,-9432,1728,7592,0
2025-10-20T13:46:33.594519,658,2199,-3325,783,2210,0
2025-10-20T13:46:33.594522,659,95,-856,88,98,0
2025-10-20T13:46:33.594524,660,1402,-3076,984,1416,0
2025-10-20T13:46:33.594527,661,5760,-7656,1729,5826,0
2025-10-20T13:46:33.594530,662,7482,-9441,1736,7596,0
2025-10-20T13:46:33.594532,663,2218,-3340,794,2229,0
2025-10-20T13:46:33.594535,664,77,-745,69,78,0
2025-10-20T13:46:33.594537,665,1276,-2916,902,1289,0
2025-10-20T13:46:33.594540,666,5640,-7502,1725,5691,0
2025-10-20T13:46:33.594543,667,7348,-9237,1735,7434,0
2025-10-20T13:46:33.594545,668,2097,-3171,764,2106,0
2025-10-20T13:46:33.594548,669,73,-741,67,75,0
2025-10-20T13:46:33.594550,670,1316,-2961,921,1329,0
2025-10-20T13:46:33.594553,671,5746,-7647,1734,5814,0
2025-10-20T13:46:33.594556,672,7477,-9445,1748,7592,0
2025-10-20T13:46:33.594558,673,2208,-3338,800,2219,0
2025-10-20T13:46:33.594561,674,81,-774,74,83,0
2025-10-20T13:46:33.714689,675,7671,-9792,1763,7826,0
2025-10-20T13:46:33.714700,676,2393,-3709,843,2412,0
2025-10-20T13:46:33.714704,677,99,-1095,88,102,0
2025-10-20T13:46:33.714706,678,1375,-3065,973,1389,0
2025-10-20T13:46:33.714709,679,5717,-7606,1750,5779,0
2025-10-20T13:46:33.714711,680,7431,-9379,1753,7541,0
2025-10-20T13:46:33.714713,681,2135,-3216,779,2145,0
2025-10-20T13:46:33.714716,682,76,-744,71,78,0
2025-10-20T13:46:33.714718,683,1339,-2987,932,1353,0
2025-10-20T13:46:33.714720,684,5822,-7737,1753,5892,0
2025-10-20T13:46:33.714723,685,7476,-9464,1759,7597,0
2025-10-20T13:46:33.714725,686,2141,-3226,774,2153,0
2025-10-20T13:46:33.714727,687,102,-812,97,105,0
2025-10-20T13:46:33.714730,688,1488,-3150,1043,1502,0
2025-10-20T13:46:33.714732,689,5796,-7678,1768,5854,0
2025-10-20T13:46:33.714734,690,7371,-9295,1763,7468,0
2025-10-20T13:46:33.714736,691,2094,-3188,776,2104,0
2025-10-20T13:46:33.714739,692,104,-814,99,106,0
2025-10-20T13:46:33.714741,693,1500,-3161,1045,1513,0
2025-10-20T13:46:33.714743,694,5901,-7814,1777,5972,0
2025-10-20T13:46:33.714745,695,7463,-9443,1769,7581,0
2025-10-20T13:46:33.714747,696,2135,-3231,778,2146,0
2025-10-20T13:46:33.714750,697,109,-854,103,111,0
2025-10-20T13:46:33.714753,698,1518,-3189,1061,1532,0
2025-10-20T13:46:33.714755,699,5816,-7703,1780,5876,0
2025-10-20T13:46:33.804726,700,194,-1333,184,198,0
2025-10-20T13:46:33.804740,701,1920,-3690,1260,1934,0
2025-10-20T13:46:33.804744,702,6184,-8091,1808,6253,0
2025-10-20T13:46:33.804746,703,7457,-9423,1784,7569,0
2025-10-20T13:46:33.804749,704,2138,-3279,793,2148,0
2025-10-20T13:46:33.804751,705,104,-956,99,107,0
2025-10-20T13:46:33.804754,706,1469,-3167,1023,1483,0
2025-10-20T13:46:33.804756,707,5861,-7746,1785,5921,0
2025-10-20T13:46:33.804759,708,7343,-9264,1789,7437,0
2025-10-20T13:46:33.804761,709,2092,-3253,794,2101,0
2025-10-20T13:46:33.804764,710,125,-1002,119,127,0
2025-10-20T13:46:33.804766,711,1537,-3239,1095,1551,0
2025-10-20T13:46:33.804769,712,5834,-7722,1799,5894,0
2025-10-20T13:46:33.804771,713,7424,-9370,1791,7531,0
2025-10-20T13:46:33.804775,714,2116,-3228,781,2127,0
2025-10-20T13:46:33.804777,715,103,-895,98,106,0
2025-10-20T13:46:33.804779,716,1482,-3166,1033,1496,0
2025-10-20T13:46:33.804782,717,5910,-7805,1801,5975,0
2025-10-20T13:46:33.804784,718,7359,-9294,1801,7458,0
2025-10-20T13:46:33.804787,719,2101,-3272,800,2110,0
2025-10-20T13:46:33.804789,720,115,-1021,110,118,0
2025-10-20T13:46:33.804791,721,1472,-3181,1045,1486,0
2025-10-20T13:46:33.804794,722,5901,-7805,1807,5969,0
2025-10-20T13:46:33.804796,723,7361,-9305,1803,7463,0
2025-10-20T13:46:33.804799,724,2075,-3177,784,2084,0
2025-10-20T13:46:33.929133,725,6099,-8061,1821,6187,0
2025-10-20T13:46:33.929144,726,7606,-9691,1822,7756,0
2025-10-20T13:46:33.929147,727,2287,-3490,847,2302,0
2025-10-20T13:46:33.929150,728,128,-943,119,130,0
2025-10-20T13:46:33.929152,729,1545,-3223,1098,1558,0
2025-10-20T13:46:33.929156,730,5869,-7755,1823,5929,0
2025-10-20T13:46:33.929158,731,7323,-9247,1810,7419,0
2025-10-20T13:46:33.929160,732,2043,-3154,778,2052,0
2025-10-20T13:46:33.929163,733,131,-1004,127,134,0
2025-10-20T13:46:33.929165,734,1608,-3316,1135,1621,0
2025-10-20T13:46:33.929168,735,5917,-7814,1834,5980,0
2025-10-20T13:46:33.929170,736,7407,-9366,1822,7517,0
2025-10-20T13:46:33.929173,737,2109,-3278,800,2120,0
2025-10-20T13:46:33.929175,738,130,-961,125,132,0
2025-10-20T13:46:33.929178,739,1645,-3329,1142,1658,0
2025-10-20T13:46:33.929180,740,5957,-7849,1841,6017,0
2025-10-20T13:46:33.929183,741,7423,-9378,1830,7530,0
2025-10-20T13:46:33.929185,742,2138,-3326,813,2149,0
2025-10-20T13:46:33.929187,743,127,-1029,122,130,0
2025-10-20T13:46:33.929190,744,1572,-3281,1105,1586,0
2025-10-20T13:46:33.929192,745,5925,-7808,1842,5981,0
2025-10-20T13:46:33.929194,746,7317,-9236,1828,7407,0
2025-10-20T13:46:33.929197,747,2045,-3164,787,2053,0
2025-10-20T13:46:33.929199,748,123,-980,119,126,0
2025-10-20T13:46:33.929202,749,1593,-3298,1107,1606,0
2025-10-20T13:46:34.014523,750,2249,-3616,867,2260,0
2025-10-20T13:46:34.014534,751,228,-1453,216,233,0
2025-10-20T13:46:34.014536,752,1926,-3702,1339,1940,0
2025-10-20T13:46:34.014538,753,6052,-7948,1865,6114,0
2025-10-20T13:46:34.014540,754,7340,-9280,1842,7439,0
2025-10-20T13:46:34.014542,755,2056,-3171,799,2065,0
2025-10-20T13:46:34.014544,756,144,-1002,139,146,0
2025-10-20T13:46:34.014545,757,1724,-3430,1185,1737,0
2025-10-20T13:46:34.014547,758,6112,-8041,1868,6186,0
2025-10-20T13:46:34.014549,759,7411,-9412,1845,7532,0
2025-10-20T13:46:34.014550,760,2063,-3169,789,2074,0
2025-10-20T13:46:34.014552,761,130,-900,126,133,0
2025-10-20T13:46:34.014554,762,1697,-3377,1167,1711,0
2025-10-20T13:46:34.014555,763,6094,-8007,1873,6163,0
2025-10-20T13:46:34.014557,764,7314,-9271,1847,7417,0
2025-10-20T13:46:34.014559,765,2011,-3126,784,2020,0
2025-10-20T13:46:34.014560,766,143,-1011,139,146,0
2025-10-20T13:46:34.014562,767,1727,-3436,1193,1741,0
2025-10-20T13:46:34.014564,768,6113,-8034,1880,6184,0
2025-10-20T13:46:34.014565,769,7340,-9313,1857,7446,0
2025-10-20T13:46:34.014568,770,2055,-3220,806,2065,0
2025-10-20T13:46:34.014569,771,125,-960,121,128,0
2025-10-20T13:46:34.014571,772,1609,-3298,1128,1623,0
2025-10-20T13:46:34.014572,773,6012,-7914,1877,6076,0
2025-10-20T13:46:34.014627,774,7337,-9293,1863,7440,0
2025-10-20T13:46:34.134588,775,2191,-3921,1363,2204,0
2025-10-20T13:46:34.134600,776,6528,-8576,1909,6631,0
2025-10-20T13:46:34.134603,777,7475,-9692,1872,7646,0
2025-10-20T13:46:34.134606,778,2089,-3296,814,2107,0
2025-10-20T13:46:34.134609,779,154,-1038,148,156,0
2025-10-20T13:46:34.134612,780,1781,-3481,1227,1794,0
2025-10-20T13:46:34.134614,781,6123,-8034,1899,6191,0
2025-10-20T13:46:34.134617,782,7315,-9277,1868,7421,0
2025-10-20T13:46:34.134620,783,2005,-3124,789,2014,0
2025-10-20T13:46:34.134622,784,146,-979,142,148,0
2025-10-20T13:46:34.134625,785,1770,-3465,1219,1783,0
2025-10-20T13:46:34.134628,786,6127,-8041,1900,6196,0
2025-10-20T13:46:34.134630,787,7336,-9307,1877,7445,0
2025-10-20T13:46:34.134633,788,2046,-3225,808,2056,0
2025-10-20T13:46:34.134636,789,162,-1098,157,165,0
2025-10-20T13:46:34.134638,790,1821,-3534,1254,1834,0
2025-10-20T13:46:34.134641,791,6240,-8207,1914,6323,0
2025-10-20T13:46:34.134644,792,7362,-9398,1882,7483,0
2025-10-20T13:46:34.134646,793,2035,-3218,806,2045,0
2025-10-20T13:46:34.134649,794,149,-1106,145,152,0
2025-10-20T13:46:34.134651,795,1716,-3433,1206,1730,0
2025-10-20T13:46:34.134654,796,6192,-8185,1913,6283,0
2025-10-20T13:46:34.134657,797,7421,-9505,1887,7559,0
2025-10-20T13:46:34.134659,798,2051,-3191,798,2063,0
2025-10-20T13:46:34.134662,799,160,-1070,156,162,0
2025-10-20T13:46:34.254653,800,7528,-9667,1905,7688,0
2025-10-20T13:46:34.254666,801,2178,-3531,851,2195,0
2025-10-20T13:46:34.254670,802,193,-1432,186,196,0
2025-10-20T13:46:34.254673,803,1894,-3662,1315,1907,0
2025-10-20T13:46:34.254675,804,6195,-8148,1932,6276,0
2025-10-20T13:46:34.254678,805,7391,-9431,1896,7523,0
2025-10-20T13:46:34.254680,806,2037,-3206,800,2049,0
2025-10-20T13:46:34.254684,807,180,-1211,177,183,0
2025-10-20T13:46:34.254686,808,1852,-3597,1300,1866,0
2025-10-20T13:46:34.254688,809,6202,-8146,1936,6281,0
2025-10-20T13:46:34.254691,810,7330,-9341,1904,7449,0
2025-10-20T13:46:34.254693,811,2016,-3216,809,2026,0
2025-10-20T13:46:34.254696,812,159,-1166,155,162,0
2025-10-20T13:46:34.254698,813,1755,-3482,1245,1768,0
2025-10-20T13:46:34.254700,814,6159,-8107,1939,6239,0
2025-10-20T13:46:34.254704,815,7334,-9352,1907,7455,0
2025-10-20T13:46:34.254706,816,2006,-3181,804,2016,0
2025-10-20T13:46:34.254708,817,179,-1177,175,181,0
2025-10-20T13:46:34.254711,818,1899,-3631,1317,1913,0
2025-10-20T13:46:34.254713,819,6319,-8304,1956,6407,0
2025-10-20T13:46:34.254716,820,7358,-9419,1916,7484,0
2025-10-20T13:46:34.254718,821,2024,-3251,815,2034,0
2025-10-20T13:46:34.254721,822,187,-1248,182,190,0
2025-10-20T13:46:34.254723,823,1945,-3683,1332,1958,0
2025-10-20T13:46:34.254726,824,6340,-8335,1958,6431,0
2025-10-20T13:46:34.409518,825,251,-1494,243,256,0
2025-10-20T13:46:34.409532,826,2177,-3966,1447,2192,0
2025-10-20T13:46:34.409535,827,6516,-8500,1973,6604,0
2025-10-20T13:46:34.409538,828,7317,-9360,1917,7438,0
2025-10-20T13:46:34.409541,829,1947,-3088,784,1956,0
2025-10-20T13:46:34.409543,830,178,-1164,173,180,0
2025-10-20T13:46:34.409546,831,1951,-3681,1329,1964,0
2025-10-20T13:46:34.409548,832,6341,-8316,1970,6428,0
2025-10-20T13:46:34.409550,833,7302,-9340,1922,7423,0
2025-10-20T13:46:34.409553,834,1955,-3134,788,1964,0
2025-10-20T13:46:34.409555,835,184,-1281,182,188,0
2025-10-20T13:46:34.409558,836,1849,-3608,1310,1863,0
2025-10-20T13:46:34.409560,837,6307,-8308,1972,6401,0
2025-10-20T13:46:34.409562,838,7402,-9497,1936,7542,0
2025-10-20T13:46:34.409565,839,2039,-3277,816,2051,0
2025-10-20T13:46:34.409568,840,209,-1357,205,213,0
2025-10-20T13:46:34.409570,841,1987,-3751,1379,2001,0
2025-10-20T13:46:34.409572,842,6316,-8282,1980,6403,0
2025-10-20T13:46:34.409575,843,7368,-9423,1935,7505,0
2025-10-20T13:46:34.409577,844,1992,-3189,794,2004,0
2025-10-20T13:46:34.409579,845,197,-1327,194,200,0
2025-10-20T13:46:34.409582,846,1895,-3660,1341,1909,0
2025-10-20T13:46:34.409584,847,6345,-8356,1985,6442,0
2025-10-20T13:46:34.409587,848,7378,-9479,1940,7519,0
2025-10-20T13:46:34.409589,849,1991,-3174,795,2003,0
2025-10-20T13:46:34.464734,850,6590,-8705,2004,6706,0
2025-10-20T13:46:34.464748,851,7567,-9848,1967,7745,0
2025-10-20T13:46:34.464751,852,2173,-3511,870,2192,0
2025-10-20T13:46:34.464754,853,203,-1383,199,207,0
2025-10-20T13:46:34.464756,854,1882,-3646,1340,1896,0
2025-10-20T13:46:34.464759,855,6327,-8328,1996,6421,0
2025-10-20T13:46:34.464761,856,7340,-9425,1955,7475,0
2025-10-20T13:46:34.464764,857,1982,-3195,810,1994,0
2025-10-20T13:46:34.464766,858,203,-1323,200,206,0
2025-10-20T13:46:34.464769,859,1963,-3722,1380,1977,0
2025-10-20T13:46:34.464771,860,6311,-8257,2003,6392,0
2025-10-20T13:46:34.464774,861,7220,-9218,1949,7334,0
2025-10-20T13:46:34.464776,862,1891,-3036,781,1900,0
2025-10-20T13:46:34.464778,863,191,-1224,188,193,0
2025-10-20T13:46:34.464781,864,1984,-3725,1380,1997,0
2025-10-20T13:46:34.464783,865,6413,-8429,2012,6512,0
2025-10-20T13:46:34.464786,866,7369,-9474,1963,7511,0
2025-10-20T13:46:34.464788,867,1992,-3183,802,2004,0
2025-10-20T13:46:34.464791,868,222,-1365,218,225,0
2025-10-20T13:46:34.464793,869,2055,-3823,1429,2069,0
2025-10-20T13:46:34.464795,870,6391,-8365,2019,6479,0
2025-10-20T13:46:34.464798,871,7270,-9314,1969,7394,0
2025-10-20T13:46:34.464800,872,1933,-3194,810,1943,0
2025-10-20T13:46:34.464803,873,235,-1456,232,239,0
2025-10-20T13:46:34.464805,874,2093,-3868,1459,2107,0
2025-10-20T13:46:34.613056,875,2027,-3440,864,2038,0
2025-10-20T13:46:34.613068,876,326,-1731,316,333,0
2025-10-20T13:46:34.613072,877,2257,-4057,1562,2272,0
2025-10-20T13:46:34.613075,878,6442,-8434,2032,6534,0
2025-10-20T13:46:34.613078,879,7297,-9368,1985,7426,0
2025-10-20T13:46:34.613090,880,1964,-3255,828,1974,0
2025-10-20T13:46:34.613098,881,238,-1503,236,243,0
2025-10-20T13:46:34.613101,882,2048,-3829,1450,2062,0
2025-10-20T13:46:34.613104,883,6403,-8411,2036,6499,0
2025-10-20T13:46:34.613107,884,7356,-9470,1991,7501,0
2025-10-20T13:46:34.613110,885,1998,-3281,834,2011,0
2025-10-20T13:46:34.613118,886,228,-1409,223,231,0
2025-10-20T13:46:34.613121,887,2134,-3897,1463,2149,0
2025-10-20T13:46:34.613123,888,6544,-8591,2049,6647,0
2025-10-20T13:46:34.613126,889,7342,-9487,1989,7488,0
2025-10-20T13:46:34.613129,890,1957,-3224,812,1970,0
2025-10-20T13:46:34.613131,891,213,-1401,210,216,0
2025-10-20T13:46:34.613134,892,2027,-3790,1426,2041,0
2025-10-20T13:46:34.613136,893,6422,-8435,2047,6520,0
2025-10-20T13:46:34.613139,894,7337,-9453,1993,7484,0
2025-10-20T13:46:34.613142,895,1950,-3184,806,1963,0
2025-10-20T13:46:34.613144,896,255,-1484,252,260,0
2025-10-20T13:46:34.613147,897,2196,-3978,1512,2210,0
2025-10-20T13:46:34.613150,898,6569,-8617,2062,6671,0
2025-10-20T13:46:34.613152,899,7272,-9393,1992,7406,0
2025-10-20T13:46:34.674563,900,2426,-4200,1547,2441,0
2025-10-20T13:46:34.674575,901,6756,-8899,2070,6877,0
2025-10-20T13:46:34.674579,902,7355,-9637,1997,7533,0
2025-10-20T13:46:34.674582,903,1908,-3160,793,1925,0
2025-10-20T13:46:34.674585,904,260,-1503,257,265,0
2025-10-20T13:46:34.674588,905,2217,-4001,1527,2232,0
2025-10-20T13:46:34.674590,906,6590,-8645,2070,6695,0
2025-10-20T13:46:34.674592,907,7281,-9411,2011,7416,0
2025-10-20T13:46:34.674595,908,1925,-3208,818,1936,0
2025-10-20T13:46:34.674597,909,241,-1473,236,245,0
2025-10-20T13:46:34.674600,910,2216,-3988,1505,2230,0
2025-10-20T13:46:34.674602,911,6598,-8642,2079,6700,0
2025-10-20T13:46:34.674605,912,7235,-9349,2006,7367,0
2025-10-20T13:46:34.674607,913,1863,-3095,790,1874,0
2025-10-20T13:46:34.674609,914,262,-1507,259,266,0
